wl,n,k
0.19241499299999998,1.377209,1.142791
0.194001999,1.388475,1.149024
0.195589081,1.399826,1.155158
0.19717617799999998,1.411265,1.161192
0.198763351,1.422792,1.167125
0.200350571,1.434407,1.1729530000000001
0.201937836,1.446112,1.178675
0.203525162,1.457906,1.18429
0.205112518,1.469791,1.189793
0.20669992099999998,1.481767,1.195184
0.20828739899999998,1.493834,1.20046
0.209874908,1.5059930000000001,1.205617
0.211462448,1.5182440000000001,1.2106540000000001
0.21305004900000002,1.5305870000000001,1.215567
0.21463769500000002,1.543022,1.2203540000000002
0.216225388,1.555549,1.225012
0.217813141,1.568168,1.229537
0.219400925,1.5808790000000001,1.233927
0.22098877000000003,1.593682,1.238178
0.22257663,1.606574,1.2422870000000001
0.224164581,1.619557,1.24625
0.225752533,1.63263,1.2500639999999998
0.22734054599999998,1.645791,1.253727
0.228928619,1.659039,1.257233
0.230516693,1.6723729999999999,1.2605790000000001
0.232104858,1.6857919999999997,1.263762
0.233693039,1.6992939999999999,1.266778
0.235281281,1.712878,1.269623
0.23686953700000002,1.7265419999999998,1.2722930000000001
0.238457855,1.7402830000000002,1.274785
0.240046219,1.754099,1.277095
0.241634598,1.7679880000000001,1.279218
0.243223053,1.7819470000000002,1.281151
0.244811523,1.7959740000000002,1.2828899999999999
0.24640005499999998,1.810066,1.284432
0.247988602,1.8242180000000001,1.285771
0.249577194,1.838428,1.2869059999999999
0.251165848,1.852693,1.287831
0.252754517,1.8670069999999999,1.2885440000000001
0.254343231,1.881368,1.28904
0.25593200699999996,1.8957709999999999,1.289316
0.25752081299999996,1.910211,1.289369
0.25910964999999997,1.924684,1.289195
0.26069851699999996,1.939185,1.288792
0.262287415,1.953709,1.288155
0.263876373,1.96825,1.287283
0.26546536299999995,1.9828029999999999,1.2861719999999999
0.267054382,1.9973619999999999,1.2848190000000002
0.26864343300000004,2.011922,1.283223
0.270232513,2.0264759999999997,1.2813809999999999
0.27182165499999994,2.041018,1.279291
0.273410828,2.055541,1.276951
0.275000031,2.070039,1.27436
0.276589264,2.084505,1.271516
0.278178528,2.098933,1.268418
0.279767822,2.113314,1.2650649999999999
0.281357147,2.127642,1.261457
0.282946533,2.141911,1.257594
0.28453595000000004,2.156111,1.253475
0.28612536600000005,2.1702369999999997,1.249101
0.28771484399999997,2.1842799999999998,1.244473
0.289304352,2.198233,1.2395909999999999
0.29089386,2.212088,1.234457
0.292483459,2.225838,1.229072
0.29407302900000004,2.239475,1.223439
0.29566265899999994,2.252992,1.217559
0.297252319,2.266381,1.211435
0.29884201,2.279635,1.205071
0.300431732,2.2927459999999997,1.198469
0.302021484,2.305707,1.191633
0.303611267,2.318511,1.184567
0.30520105000000003,2.3311509999999998,1.177276
0.306790894,2.3436209999999997,1.1697629999999999
0.30838076799999997,2.355912,1.162034
0.309970642,2.36802,1.154094
0.311560577,2.379937,1.1459489999999999
0.313150543,2.391658,1.137604
0.314740509,2.403177,1.1290639999999998
0.316330505,2.414489,1.1203370000000001
0.317920532,2.4255869999999997,1.11143
0.31951059,2.436467,1.1023479999999999
0.321100677,2.447125,1.093098
0.322690796,2.4575560000000003,1.083688
0.324280914,2.4677569999999998,1.074126
0.325871063,2.477722,1.064417
0.327461243,2.4874490000000002,1.054571
0.329051453,2.4969349999999997,1.044594
0.330641693,2.506177,1.0344950000000002
0.332231964,2.515173,1.024281
0.333822235,2.523921,1.01396
0.335412537,2.532418,1.003541
0.337002869,2.540664,0.99303
0.338593231,2.548658,0.9824360000000001
0.340183594,2.5563990000000003,0.9717680000000001
0.34177398700000006,2.563886,0.961032
0.34336441,2.57112,0.9502370000000001
0.344954865,2.5781009999999998,0.939391
0.346545319,2.584829,0.9285
0.34813580299999997,2.5913049999999997,0.917574
0.349726288,2.597532,0.906618
0.35131683300000005,2.603509,0.895641
0.35290734900000004,2.6092400000000002,0.88465
0.354497894,2.614725,0.8736510000000001
0.35608850099999995,2.619967,0.8626520000000001
0.35767910799999997,2.6249700000000002,0.851659
0.359269714,2.6297349999999997,0.8406790000000001
0.360860352,2.634265,0.8297180000000001
0.362450989,2.638564,0.818782
0.364041687,2.642636,0.8078770000000001
0.365632385,2.646482,0.797009
0.367223083,2.6501080000000004,0.786183
0.368813782,2.653517,0.775404
0.370404541,2.656713,0.764678
0.3719953,2.6596990000000003,0.754009
0.37358606000000005,2.662481,0.743401
0.375176849,2.665063,0.7328600000000001
0.37676763900000004,2.667448,0.7223890000000001
0.378358459,2.669641,0.711992
0.37994931000000004,2.671647,0.701673
0.381540161,2.6734709999999997,0.691435
0.383131042,2.675116,0.6812819999999999
0.38472189300000004,2.676587,0.671216
0.386312805,2.677889,0.661241
0.387903687,2.679027,0.651359
0.38949459799999997,2.6800040000000003,0.641572
0.39108551,2.680827,0.631883
0.392676453,2.681498,0.622293
0.394267426,2.682024,0.612805
0.395858398,2.682407,0.603421
0.397449371,2.6826529999999997,0.594141
0.399040344,2.6827669999999997,0.584967
0.400631348,2.6827520000000002,0.575901
0.402222351,2.682613,0.566943
0.40381338499999997,2.682353,0.558094
0.405404388,2.681979,0.549355
0.406995422,2.681492,0.540726
0.40858648700000005,2.680898,0.532209
0.410177551,2.680201,0.523802
0.41176861600000003,2.679404,0.515508
0.41335967999999995,2.678511,0.507325
0.41495074500000007,2.677526,0.499254
0.41654184,2.676453,0.49129399999999995
0.41813290399999997,2.675294,0.483446
0.41972402999999997,2.674055,0.475709
0.421315125,2.6727380000000003,0.46808299999999997
0.42290625,2.6713459999999998,0.460567
0.42449737499999995,2.669883,0.453161
0.42608853099999994,2.668352,0.44586400000000004
0.427679626,2.6667560000000003,0.438676
0.429270813,2.665098,0.431596
0.430861908,2.663381,0.424623
0.432453064,2.661607,0.417756
0.43404424999999996,2.65978,0.410995
0.435635345,2.6579029999999997,0.40433800000000003
0.437226501,2.655977,0.397785
0.438817688,2.6540049999999997,0.391335
0.440408844,2.65199,0.384986
0.442000061,2.6499349999999997,0.378738
0.443591217,2.64784,0.372589
0.445182373,2.645709,0.36653800000000003
0.446773529,2.643544,0.360585
0.44836468499999993,2.641347,0.35472800000000004
0.44995590199999996,2.639119,0.348965
0.451547058,2.636863,0.34329699999999996
0.45313824500000005,2.6345810000000003,0.337721
0.45472943099999996,2.6322740000000002,0.33223600000000003
0.45632061799999996,2.629944,0.326842
0.45791177400000005,2.627593,0.321536
0.459502991,2.625222,0.316318
0.46109414699999995,2.622833,0.311187
0.46268530300000005,2.620427,0.306141
0.464276459,2.6180060000000003,0.301179
0.46586767599999995,2.615571,0.296299
0.46745883200000005,2.613125,0.291502
0.469049988,2.610666,0.28678400000000004
0.47064117400000005,2.608198,0.282146
0.47223233,2.605721,0.277586
0.47382348600000007,2.603236,0.273102
0.475414642,2.600745,0.268694
0.477005768,2.598248,0.26436
0.478596924,2.595746,0.26009899999999997
0.48018807999999996,2.593241,0.25590999999999997
0.481779205,2.590733,0.251793
0.4833703,2.5882240000000003,0.247744
0.484961487,2.585713,0.243765
0.486552582,2.5832029999999997,0.239852
0.488143707,2.580692,0.236006
0.48973480199999997,2.578184,0.232225
0.491325867,2.575677,0.228508
0.492916992,2.573173,0.22485500000000003
0.494508057,2.570672,0.22126300000000002
0.496099182,2.568175,0.217732
0.497690247,2.5656830000000004,0.21425999999999998
0.499281311,2.563196,0.210848
0.500872314,2.560715,0.207494
0.502463379,2.558239,0.20419600000000002
0.5040543820000001,2.555771,0.200954
0.505645416,2.553309,0.197767
0.50723642,2.550855,0.194634
0.508827454,2.548409,0.191553
0.510418457,2.5459709999999998,0.188525
0.512009399,2.543542,0.185548
0.513600403,2.541121,0.182621
0.5151913450000001,2.53871,0.17974400000000001
0.516782288,2.536309,0.17691500000000002
0.51837323,2.533918,0.17413299999999998
0.519964172,2.5315369999999997,0.171399
0.521555054,2.529166,0.16871
0.5231459350000001,2.526807,0.16606700000000002
0.5247368769999999,2.524458,0.163467
0.5263277590000001,2.52212,0.160912
0.527918579,2.519794,0.158399
0.529509399,2.5174790000000002,0.155928
0.53110022,2.515177,0.153498
0.53269104,2.512886,0.151109
0.5342818599999999,2.510607,0.14876
0.535872681,2.50834,0.146449
0.5374633790000001,2.5060860000000003,0.144178
0.539054138,2.503844,0.141943
0.5406448970000001,2.501615,0.139746
0.542235596,2.4993990000000004,0.13758599999999999
0.543826294,2.497195,0.135461
0.5454169919999999,2.495004,0.13337100000000002
0.54700769,2.492827,0.13131500000000002
0.5485982669999999,2.490662,0.129294
0.550188904,2.4885099999999998,0.127305
0.551779541,2.4863720000000002,0.12535
0.5533701169999999,2.4842470000000003,0.123426
0.554960693,2.482135,0.12153399999999999
0.55655127,2.480036,0.119673
0.5581417849999999,2.477951,0.117842
0.5597323,2.475878,0.116041
0.561322815,2.47382,0.11427000000000001
0.562913269,2.4717740000000004,0.112527
0.5645037230000001,2.4697419999999997,0.110812
0.566094116,2.467724,0.109126
0.56768457,2.465719,0.107466
0.5692749629999999,2.463727,0.105834
0.570865295,2.461748,0.104228
0.572455688,2.4597830000000003,0.102647
0.574045959,2.457831,0.101092
0.575636292,2.455892,0.099562
0.577226501,2.453967,0.098057
0.578816772,2.452055,0.096576
0.5804069820000001,2.4501560000000002,0.095118
0.581997192,2.44827,0.093684
0.5835873410000001,2.446397,0.09227300000000001
0.585177551,2.444538,0.090884
0.586767639,2.442691,0.089517
0.588357788,2.440858,0.088172
0.589947815,2.439037,0.08684800000000001
0.5915378419999999,2.437229,0.08554500000000001
0.593127869,2.435434,0.084263
0.594717896,2.433652,0.083001
0.596307861,2.431883,0.081758
0.597897766,2.430126,0.080536
0.599487671,2.428382,0.079332
0.601077576,2.4266509999999997,0.07814700000000001
0.602667419,2.424932,0.076981
0.604257202,2.423225,0.075834
0.605847046,2.4215310000000003,0.07470399999999999
0.607436829,2.419849,0.073591
0.60902655,2.41818,0.072496
0.610616272,2.416522,0.071418
0.6122059329999999,2.414877,0.070357
0.613795532,2.4132439999999997,0.069312
0.6153851929999999,2.411622,0.06828300000000001
0.6169747309999999,2.410012,0.067271
0.618564331,2.408415,0.066273
0.62015387,2.406829,0.065291
0.621743347,2.4052540000000002,0.064325
0.623332825,2.403692,0.063373
0.6249222409999999,2.40214,0.062435000000000004
0.6265115969999999,2.400601,0.061512
0.628100952,2.3990720000000003,0.060604
0.6296903079999999,2.397555,0.059709000000000005
0.631279602,2.396049,0.058827
0.632868835,2.3945540000000003,0.057959000000000004
0.634458069,2.393071,0.057103999999999995
0.636047241,2.391598,0.056263
0.637636353,2.390136,0.055434000000000004
0.639225464,2.3886849999999997,0.054617
0.6408145749999999,2.387245,0.053813
0.642403625,2.385815,0.053021000000000006
0.643992615,2.3843959999999997,0.052240999999999996
0.645581604,2.382988,0.051472000000000004
0.647170532,2.38159,0.050716000000000004
0.648759399,2.380202,0.04997
0.6503482669999999,2.378825,0.049236
