wl,n,k
0.38,2.342,0.1173
0.381540161,2.342,0.11730399999999999
0.383131042,2.328102,0.10340899999999999
0.38472189300000004,2.314167,0.091033
0.386312805,2.3003400000000003,0.080063
0.387903687,2.286726,0.070393
0.38949459799999997,2.273413,0.06192
0.39108551,2.260469,0.054545
0.392676453,2.247952,0.048174
0.394267426,2.2359080000000002,0.042714
0.395858398,2.224374,0.038074000000000004
0.397449371,2.213378,0.034165
0.399040344,2.2029400000000003,0.030900999999999998
0.400631348,2.193069,0.028197000000000003
0.402222351,2.1837720000000003,0.02597
0.40381338499999997,2.175041,0.024138999999999997
0.405404388,2.166863,0.022626
0.406995422,2.1592119999999997,0.021353999999999998
0.40858648700000005,2.152044,0.020248
0.410177551,2.145291,0.019268
0.41176861600000003,2.138907,0.0184
0.41335967999999995,2.132861,0.017634999999999998
0.41495074500000007,2.127127,0.016963
0.41654184,2.121686,0.016374
0.41813290399999997,2.116519,0.015857
0.41972402999999997,2.111611,0.015405
0.421315125,2.106948,0.015006
0.42290625,2.1025169999999997,0.014653999999999999
0.42449737499999995,2.098306,0.014339
0.42608853099999994,2.094302,0.014052
0.427679626,2.090496,0.013786000000000001
0.429270813,2.0868759999999997,0.013534000000000001
0.430861908,2.083431,0.013286000000000001
0.432453064,2.08015,0.013037
0.43404424999999996,2.077023,0.01278
0.435635345,2.074039,0.012506999999999999
0.437226501,2.071184,0.012212
0.438817688,2.068446,0.011890000000000001
0.440408844,2.065807,0.011539
0.442000061,2.063254,0.011162
0.443591217,2.060778,0.010764
0.445182373,2.05837,0.010348
0.446773529,2.056025,0.009916
0.44836468499999993,2.0537349999999996,0.009472
0.44995590199999996,2.051495,0.009019
0.451547058,2.049302,0.008559
0.45313824500000005,2.047151,0.008095999999999999
0.45472943099999996,2.045039,0.007631999999999999
0.45632061799999996,2.0429630000000003,0.007169
0.45791177400000005,2.040921,0.00671
0.459502991,2.038909,0.006258
0.46109414699999995,2.036928,0.005814
0.46268530300000005,2.034974,0.005381
0.464276459,2.0330470000000003,0.004961
0.46586767599999995,2.0311470000000003,0.004556
0.46745883200000005,2.029272,0.004168
0.469049988,2.0274229999999998,0.0037979999999999997
0.47064117400000005,2.025599,0.0034479999999999997
0.47223233,2.023802,0.003121
0.47382348600000007,2.022033,0.002817
0.475414642,2.020295,0.002537
0.477005768,2.0185880000000003,0.00228
0.478596924,2.016914,0.002043
0.48018807999999996,2.0152740000000002,0.001827
0.481779205,2.013666,0.0016300000000000002
0.4833703,2.012092,0.00145
0.484961487,2.01055,0.001287
0.486552582,2.009042,0.00114
0.488143707,2.007566,0.001007
0.48973480199999997,2.006123,0.0008880000000000001
0.491325867,2.004712,0.000782
0.492916992,2.003331,0.000687
0.494508057,2.001982,0.000603
0.496099182,2.0006630000000003,0.000529
0.497690247,1.9993740000000002,0.00046399999999999995
0.499281311,1.998115,0.000407
0.500872314,1.996884,0.00035800000000000003
0.502463379,1.995681,0.000315
0.5040543820000001,1.994505,0.000279
0.505645416,1.9933560000000001,0.00024700000000000004
0.50723642,1.992234,0.00022
0.508827454,1.991136,0.000196
0.510418457,1.9900639999999998,0.000176
0.512009399,1.9890150000000002,0.00015900000000000002
0.513600403,1.987988,0.000143
0.5151913450000001,1.986984,0.000128
0.516782288,1.986001,0.00011499999999999999
0.51837323,1.985037,0.000102
0.519964172,1.984093,9.1e-05
0.521555054,1.983167,8.1e-05
0.5231459350000001,1.982259,7.099999999999999e-05
0.5247368769999999,1.981368,6.2e-05
0.5263277590000001,1.980493,5.4000000000000005e-05
